Order_ID,Order_Date,Month,Customer_ID,Customer_Name,Brand,Product_Name,City,State,Region,Channel,Gender,Age_Group,Payment_Method,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Profit
MS202428463,2024-01-03,2024-01,CUST10205,Customer_14030,Realme,Narzo 70,Chandigarh,Chandigarh,North,Online,Male,26-35,UPI,2,15000.0,8,2400.0,27600.0,2303.42
MS202434795,2024-01-03,2024-01,CUST19387,Customer_11251,Motorola,Edge 50 Fusion,Chennai,Tamil Nadu,South,Retail Store,Male,46-55,UPI,1,23400.0,5,1170.0,22230.0,1656.47
MS202412960,2024-01-03,2024-01,CUST11483,Customer_09100,Realme,Narzo 70,Indore,Madhya Pradesh,West,Retail Store,Female,26-35,Debit Card,1,14500.0,5,725.0,13775.0,1445.94
MS202406897,2024-01-03,2024-01,CUST03184,Customer_00128,OnePlus,Nord CE 3,Bhubaneswar,Odisha,East,Online,Male,26-35,EMI,1,21100.0,2,422.0,20678.0,2982.83
MS202402611,2024-01-03,2024-01,CUST16955,Customer_08857,Samsung,Galaxy A15,Bhubaneswar,Odisha,East,Distributor,Male,18-25,Cash,1,17800.0,10,1780.0,16020.0,1680.41
MS202438135,2024-01-03,2024-01,CUST04665,Customer_11428,Realme,Narzo 70,Mumbai,Maharashtra,West,Retail Store,Male,26-35,UPI,1,15500.0,10,1550.0,13950.0,1880.37
MS202435658,2024-01-03,2024-01,CUST09014,Customer_20156,Realme,GT 6,Mysuru,Karnataka,South,Online,Female,36-45,Debit Card,1,36600.0,10,3660.0,32940.0,2906.59
MS202440860,2024-01-03,2024-01,CUST05820,Customer_22945,Apple,iPhone 16,Noida,Uttar Pradesh,North,Online,Female,36-45,Credit Card,2,75200.0,10,15040.0,135360.0,19481.85
MS202434048,2024-01-03,2024-01,CUST23660,Customer_22090,Oppo,Reno 12,Indore,Madhya Pradesh,West,Retail Store,Male,26-35,UPI,2,33600.0,8,5376.0,61824.0,7829.31
MS202422992,2024-01-03,2024-01,CUST03549,Customer_05060,Samsung,Galaxy A15,Lucknow,Uttar Pradesh,North,Online,Male,26-35,UPI,1,18300.0,8,1464.0,16836.0,1745.67
MS202449207,2024-01-03,2024-01,CUST24618,Customer_13175,Xiaomi,Redmi Note 13 Pro,Chennai,Tamil Nadu,South,Online,Female,56+,UPI,3,24700.0,5,3705.0,70395.0,4752.28
MS202448998,2024-01-03,2024-01,CUST04927,Customer_17200,Oppo,Reno 12,Ranchi,Jharkhand,East,Retail Store,Female,18-25,EMI,1,34800.0,0,0.0,34800.0,5895.65
MS202439435,2024-01-03,2024-01,CUST22165,Customer_13927,iQOO,12,Mysuru,Karnataka,South,Online,Male,46-55,Credit Card,3,52900.0,8,12696.0,146004.0,18770.18
MS202417321,2024-01-03,2024-01,CUST12137,Customer_18440,Nothing,Phone 3a,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,Credit Card,3,27700.0,10,8310.0,74790.0,10592.03
MS202411981,2024-01-03,2024-01,CUST13616,Customer_10769,Xiaomi,Redmi Note 13 Pro,Ahmedabad,Gujarat,West,Retail Store,Female,56+,EMI,3,25200.0,5,3780.0,71820.0,6157.98
MS202433622,2024-01-03,2024-01,CUST08794,Customer_01356,Apple,iPhone 15,Surat,Gujarat,West,Retail Store,Male,46-55,Credit Card,1,65000.0,5,3250.0,61750.0,13163.97
MS202409933,2024-01-03,2024-01,CUST24404,Customer_05721,Vivo,V40,Surat,Gujarat,West,Retail Store,Female,18-25,Debit Card,1,34900.0,0,0.0,34900.0,4085.53
MS202421806,2024-01-03,2024-01,CUST22240,Customer_08326,Apple,iPhone 14,Kolkata,West Bengal,East,Online,Male,18-25,Credit Card,4,59400.0,12,28512.0,209088.0,34636.53
MS202406122,2024-01-03,2024-01,CUST03239,Customer_05781,Oppo,Reno 12,Ahmedabad,Gujarat,West,Online,Male,26-35,Credit Card,3,35200.0,10,10560.0,95040.0,8583.44
MS202441221,2024-01-03,2024-01,CUST05800,Customer_08946,Oppo,Reno 12,Guwahati,Assam,East,Online,Female,18-25,EMI,3,34800.0,2,2088.0,102312.0,15329.56
MS202420812,2024-01-03,2024-01,CUST10252,Customer_24808,Vivo,V30,Bengaluru,Karnataka,South,Online,Female,36-45,UPI,1,31400.0,0,0.0,31400.0,4948.02
MS202420802,2024-01-03,2024-01,CUST14931,Customer_14605,OnePlus,Nord CE 3,Patna,Bihar,East,Retail Store,Male,18-25,UPI,1,22400.0,20,4480.0,17920.0,1759.55
MS202440232,2024-01-03,2024-01,CUST07257,Customer_08882,Xiaomi,Redmi Note 13,Bhubaneswar,Odisha,East,Distributor,Male,26-35,UPI,1,15400.0,5,770.0,14630.0,2422.48
MS202420315,2024-01-03,2024-01,CUST09684,Customer_16873,Samsung,Galaxy S24,Gurugram,Haryana,North,Retail Store,Female,46-55,EMI,1,74900.0,2,1498.0,73402.0,7704.17
MS202410666,2024-01-03,2024-01,CUST00419,Customer_24299,Motorola,Edge 40 Neo,Bhopal,Madhya Pradesh,West,Retail Store,Male,26-35,UPI,2,23100.0,0,0.0,46200.0,7246.87
MS202411566,2024-01-03,2024-01,CUST19251,Customer_08212,OnePlus,Nord CE 4,Bhopal,Madhya Pradesh,West,Retail Store,Female,46-55,Credit Card,1,25000.0,2,500.0,24500.0,3075.24
MS202440369,2024-01-03,2024-01,CUST12233,Customer_22316,Motorola,Edge 50 Fusion,Noida,Uttar Pradesh,North,Online,Male,36-45,Credit Card,1,23900.0,5,1195.0,22705.0,3669.97
MS202449398,2024-01-03,2024-01,CUST06304,Customer_16383,Motorola,Moto G34,Delhi,Delhi,North,Distributor,Male,56+,EMI,1,10600.0,15,1590.0,9010.0,986.42
MS202419713,2024-01-03,2024-01,CUST07281,Customer_08674,Motorola,Edge 50 Fusion,Ahmedabad,Gujarat,West,Distributor,Male,36-45,Debit Card,1,23900.0,2,478.0,23422.0,3623.01
MS202419662,2024-01-03,2024-01,CUST15162,Customer_10753,iQOO,13,Pune,Maharashtra,West,Retail Store,Female,18-25,UPI,1,61400.0,0,0.0,61400.0,7735.2
MS202418746,2024-01-03,2024-01,CUST13175,Customer_12065,OnePlus,OnePlus 12R,Pune,Maharashtra,West,Online,Male,18-25,Credit Card,3,41700.0,5,6255.0,118845.0,15105.99
MS202448253,2024-01-03,2024-01,CUST11859,Customer_01990,Apple,iPhone 16,Delhi,Delhi,North,Distributor,Female,18-25,Debit Card,1,70500.0,0,0.0,70500.0,16083.54
MS202423297,2024-01-03,2024-01,CUST09690,Customer_12969,OnePlus,Nord 4,Guwahati,Assam,East,Retail Store,Female,46-55,Debit Card,1,28800.0,12,3456.0,25344.0,3492.54
MS202429418,2024-01-03,2024-01,CUST03801,Customer_22980,Xiaomi,Redmi Note 13 Pro,Surat,Gujarat,West,Retail Store,Male,26-35,UPI,2,24100.0,12,5784.0,42416.0,3940.37
MS202422073,2024-01-03,2024-01,CUST00332,Customer_10139,Oppo,F25 Pro,Kolkata,West Bengal,East,Online,Female,26-35,UPI,1,25000.0,8,2000.0,23000.0,2503.76
MS202423452,2024-01-03,2024-01,CUST15814,Customer_03376,Vivo,Y28,Chandigarh,Chandigarh,North,Retail Store,Male,18-25,Credit Card,1,14600.0,12,1752.0,12848.0,1570.3
MS202429410,2024-01-03,2024-01,CUST13787,Customer_18633,Samsung,Galaxy S24,Chandigarh,Chandigarh,North,Online,Female,56+,Debit Card,1,74100.0,5,3705.0,70395.0,13252.08
MS202424848,2024-01-03,2024-01,CUST12969,Customer_01822,iQOO,Neo 9 Pro,Ranchi,Jharkhand,East,Online,Male,36-45,Debit Card,3,35200.0,2,2112.0,103488.0,15588.96
MS202435623,2024-01-03,2024-01,CUST23490,Customer_05116,Motorola,Moto G34,Mysuru,Karnataka,South,Distributor,Male,26-35,EMI,1,11000.0,20,2200.0,8800.0,915.94
MS202446079,2024-01-03,2024-01,CUST15485,Customer_09684,Apple,iPhone 13,Ranchi,Jharkhand,East,Online,Male,56+,Credit Card,1,50300.0,12,6036.0,44264.0,6736.38
MS202441789,2024-01-03,2024-01,CUST08330,Customer_15232,iQOO,Z9,Patna,Bihar,East,Online,Male,18-25,EMI,1,20200.0,8,1616.0,18584.0,2637.54
MS202438986,2024-01-03,2024-01,CUST09554,Customer_11771,Samsung,Galaxy A25,Ranchi,Jharkhand,East,Retail Store,Male,36-45,UPI,1,24500.0,8,1960.0,22540.0,2020.51
MS202408480,2024-01-03,2024-01,CUST19507,Customer_04223,OnePlus,Nord 4,Kochi,Kerala,South,Online,Male,26-35,Credit Card,1,30500.0,5,1525.0,28975.0,3440.31
MS202448649,2024-01-03,2024-01,CUST22939,Customer_07445,Xiaomi,Poco F6,Noida,Uttar Pradesh,North,Online,Male,26-35,UPI,1,30100.0,8,2408.0,27692.0,3044.12
MS202438630,2024-01-03,2024-01,CUST03293,Customer_11306,OnePlus,OnePlus 13R,Noida,Uttar Pradesh,North,Online,Female,26-35,UPI,4,41000.0,5,8200.0,155800.0,27767.74
MS202401921,2024-01-03,2024-01,CUST02137,Customer_10977,Xiaomi,Poco F6,Coimbatore,Tamil Nadu,South,Online,Male,18-25,UPI,2,29900.0,2,1196.0,58604.0,7580.78
MS202441767,2024-01-03,2024-01,CUST19609,Customer_11296,Realme,C55,Guwahati,Assam,East,Distributor,Male,36-45,UPI,1,11200.0,12,1344.0,9856.0,841.41
MS202428900,2024-01-03,2024-01,CUST21413,Customer_05424,Apple,iPhone 13,Delhi,Delhi,North,Retail Store,Male,46-55,Credit Card,4,54500.0,20,43600.0,174400.0,22251.16
MS202443229,2024-01-03,2024-01,CUST11659,Customer_09257,iQOO,13,Bhopal,Madhya Pradesh,West,Online,Male,26-35,Credit Card,1,62500.0,10,6250.0,56250.0,5446.13
MS202411351,2024-01-04,2024-01,CUST15293,Customer_10913,Samsung,Galaxy A15,Jaipur,Rajasthan,North,Online,Female,18-25,UPI,1,17400.0,5,870.0,16530.0,1574.43
MS202437105,2024-01-04,2024-01,CUST17515,Customer_12317,Xiaomi,Poco X6,Patna,Bihar,East,Online,Female,36-45,Debit Card,2,21800.0,2,872.0,42728.0,4451.92
MS202402632,2024-01-04,2024-01,CUST05088,Customer_21753,Motorola,Edge 50 Fusion,Gurugram,Haryana,North,Retail Store,Male,18-25,UPI,1,24000.0,12,2880.0,21120.0,2326.35
MS202448370,2024-01-04,2024-01,CUST00771,Customer_19248,OnePlus,OnePlus 12R,Pune,Maharashtra,West,Online,Male,26-35,UPI,1,41800.0,15,6270.0,35530.0,3293.7
MS202418880,2024-01-04,2024-01,CUST02516,Customer_03529,Motorola,Edge 50 Fusion,Gurugram,Haryana,North,Retail Store,Female,18-25,Debit Card,3,22500.0,0,0.0,67500.0,12173.54
MS202447613,2024-01-04,2024-01,CUST02727,Customer_06624,Vivo,V30,Ahmedabad,Gujarat,West,Online,Female,36-45,Credit Card,1,31400.0,0,0.0,31400.0,4592.4
MS202445911,2024-01-04,2024-01,CUST13516,Customer_10517,Nothing,Phone 2a,Ranchi,Jharkhand,East,Online,Female,26-35,UPI,3,22800.0,10,6840.0,61560.0,10206.58
MS202431874,2024-01-04,2024-01,CUST02046,Customer_17128,Motorola,Moto G34,Delhi,Delhi,North,Online,Male,18-25,Debit Card,1,11600.0,0,0.0,11600.0,1963.47
MS202419051,2024-01-04,2024-01,CUST23518,Customer_08376,Vivo,Y200,Bhopal,Madhya Pradesh,West,Retail Store,Male,36-45,EMI,1,23200.0,0,0.0,23200.0,3529.29
MS202416000,2024-01-04,2024-01,CUST10201,Customer_07324,Xiaomi,Redmi Note 13 Pro,Ranchi,Jharkhand,East,Online,Female,18-25,UPI,1,25500.0,15,3825.0,21675.0,2162.68
MS202413085,2024-01-04,2024-01,CUST00558,Customer_03070,Realme,Realme 13 Pro,Bhubaneswar,Odisha,East,Retail Store,Male,26-35,UPI,1,26800.0,12,3216.0,23584.0,2280.49
MS202415971,2024-01-04,2024-01,CUST14265,Customer_05320,Xiaomi,Poco F6,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,Debit Card,3,28500.0,12,10260.0,75240.0,5793.58
MS202447011,2024-01-04,2024-01,CUST12925,Customer_14895,Realme,GT 6,Patna,Bihar,East,Retail Store,Male,18-25,Debit Card,1,35700.0,10,3570.0,32130.0,3319.14
MS202427474,2024-01-04,2024-01,CUST15501,Customer_19517,Xiaomi,Redmi 13C,Kochi,Kerala,South,Online,Male,36-45,UPI,1,8700.0,12,1044.0,7656.0,685.08
MS202437380,2024-01-04,2024-01,CUST00561,Customer_07510,Realme,Narzo 70,Mumbai,Maharashtra,West,Online,Female,18-25,UPI,1,15400.0,8,1232.0,14168.0,1993.23
MS202438411,2024-01-04,2024-01,CUST02422,Customer_11151,Xiaomi,Redmi Note 13 Pro,Kochi,Kerala,South,Online,Male,46-55,UPI,2,24800.0,10,4960.0,44640.0,2825.7
MS202408873,2024-01-04,2024-01,CUST22160,Customer_17398,Oppo,F25 Pro,Pune,Maharashtra,West,Online,Female,56+,UPI,1,23800.0,2,476.0,23324.0,2616.11
MS202449235,2024-01-04,2024-01,CUST08459,Customer_19569,Apple,iPhone 13,Bhopal,Madhya Pradesh,West,Retail Store,Male,18-25,Debit Card,1,52200.0,15,7830.0,44370.0,7392.95
MS202423218,2024-01-04,2024-01,CUST10486,Customer_00299,Realme,C55,Delhi,Delhi,North,Distributor,Male,36-45,Credit Card,2,11600.0,8,1856.0,21344.0,2533.78
MS202401901,2024-01-04,2024-01,CUST16646,Customer_03316,Apple,iPhone 16,Surat,Gujarat,West,Distributor,Male,36-45,Debit Card,1,75000.0,8,6000.0,69000.0,12656.37
MS202431630,2024-01-04,2024-01,CUST18342,Customer_00757,Vivo,Y28,Kolkata,West Bengal,East,Online,Male,26-35,Debit Card,1,13600.0,15,2040.0,11560.0,1067.94
MS202423538,2024-01-04,2024-01,CUST04941,Customer_11402,Motorola,Edge 40 Neo,Jaipur,Rajasthan,North,Retail Store,Female,56+,UPI,2,23800.0,10,4760.0,42840.0,6689.22
MS202404411,2024-01-04,2024-01,CUST14523,Customer_05334,OnePlus,Nord 4,Hyderabad,Telangana,South,Online,Male,46-55,Credit Card,2,29700.0,10,5940.0,53460.0,8719.21
MS202439417,2024-01-04,2024-01,CUST17894,Customer_21890,Apple,iPhone 14,Mysuru,Karnataka,South,Retail Store,Male,18-25,UPI,2,62500.0,12,15000.0,110000.0,15640.29
MS202417172,2024-01-04,2024-01,CUST16808,Customer_22854,Oppo,F25 Pro,Chandigarh,Chandigarh,North,Distributor,Male,46-55,UPI,1,25300.0,5,1265.0,24035.0,2906.96
MS202426461,2024-01-04,2024-01,CUST17950,Customer_13652,Nothing,Phone 2,Bhopal,Madhya Pradesh,West,Online,Male,46-55,EMI,1,41900.0,10,4190.0,37710.0,6275.5
MS202417174,2024-01-04,2024-01,CUST21975,Customer_10624,Samsung,Galaxy M15,Lucknow,Uttar Pradesh,North,Online,Male,18-25,EMI,1,15500.0,0,0.0,15500.0,1720.53
MS202415368,2024-01-04,2024-01,CUST06083,Customer_13843,OnePlus,Nord 4,Kochi,Kerala,South,Retail Store,Male,26-35,UPI,1,31200.0,5,1560.0,29640.0,4909.68
MS202425116,2024-01-04,2024-01,CUST22549,Customer_06422,Xiaomi,Poco X6,Delhi,Delhi,North,Online,Female,26-35,UPI,1,19900.0,0,0.0,19900.0,2745.87
MS202411995,2024-01-04,2024-01,CUST21420,Customer_24920,Apple,iPhone 14,Lucknow,Uttar Pradesh,North,Online,Male,26-35,Debit Card,1,61200.0,2,1224.0,59976.0,11603.94
MS202439004,2024-01-04,2024-01,CUST18079,Customer_24604,OnePlus,Nord CE 4,Indore,Madhya Pradesh,West,Online,Female,36-45,EMI,1,25800.0,8,2064.0,23736.0,4297.26
MS202443739,2024-01-04,2024-01,CUST02129,Customer_16020,Nothing,Phone 3a,Ahmedabad,Gujarat,West,Online,Male,26-35,Cash,1,28000.0,10,2800.0,25200.0,2072.42
MS202411926,2024-01-04,2024-01,CUST03178,Customer_00967,Realme,Realme 12,Bengaluru,Karnataka,South,Online,Male,26-35,UPI,2,18800.0,15,5640.0,31960.0,3404.51
MS202410030,2024-01-04,2024-01,CUST15006,Customer_05978,Samsung,Galaxy A15,Pune,Maharashtra,West,Online,Male,26-35,Credit Card,1,18800.0,5,940.0,17860.0,1800.89
MS202439876,2024-01-04,2024-01,CUST03534,Customer_09221,Vivo,V30,Ahmedabad,Gujarat,West,Online,Male,26-35,Credit Card,3,31600.0,5,4740.0,90060.0,6499.29
MS202421387,2024-01-04,2024-01,CUST01156,Customer_09690,Vivo,V30,Mysuru,Karnataka,South,Online,Female,26-35,Debit Card,2,33800.0,8,5408.0,62192.0,7531.37
MS202442375,2024-01-04,2024-01,CUST09559,Customer_21762,Apple,iPhone 13,Bengaluru,Karnataka,South,Retail Store,Female,56+,Debit Card,3,51400.0,5,7710.0,146490.0,22182.42
MS202408952,2024-01-04,2024-01,CUST01266,Customer_13078,OnePlus,OnePlus 12R,Chennai,Tamil Nadu,South,Retail Store,Male,46-55,Credit Card,1,38500.0,8,3080.0,35420.0,4160.94
MS202400821,2024-01-04,2024-01,CUST09931,Customer_14813,Apple,iPhone 13,Mysuru,Karnataka,South,Retail Store,Female,18-25,UPI,2,54200.0,2,2168.0,106232.0,23929.81
MS202401426,2024-01-04,2024-01,CUST02770,Customer_23102,Oppo,A3x,Indore,Madhya Pradesh,West,Distributor,Male,18-25,UPI,1,12100.0,0,0.0,12100.0,1764.95
MS202449546,2024-01-04,2024-01,CUST05222,Customer_16960,OnePlus,Nord CE 4,Mysuru,Karnataka,South,Online,Female,18-25,Credit Card,1,23700.0,8,1896.0,21804.0,3806.1
MS202409865,2024-01-04,2024-01,CUST18165,Customer_04259,iQOO,Z9,Gurugram,Haryana,North,Distributor,Male,26-35,Cash,2,20500.0,5,2050.0,38950.0,4092.3
MS202400208,2024-01-04,2024-01,CUST21009,Customer_11972,Oppo,Reno 11,Surat,Gujarat,West,Retail Store,Male,26-35,UPI,1,28500.0,12,3420.0,25080.0,3331.97
MS202403317,2024-01-04,2024-01,CUST14896,Customer_17949,Apple,iPhone 14,Pune,Maharashtra,West,Online,Female,26-35,Debit Card,1,59000.0,10,5900.0,53100.0,7213.46
MS202447864,2024-01-04,2024-01,CUST20719,Customer_08427,iQOO,13,Kochi,Kerala,South,Online,Female,46-55,Credit Card,3,63500.0,8,15240.0,175260.0,19396.96
MS202430761,2024-01-04,2024-01,CUST00200,Customer_12872,Samsung,Galaxy A25,Lucknow,Uttar Pradesh,North,Distributor,Male,26-35,EMI,2,23800.0,10,4760.0,42840.0,5061.83
MS202436002,2024-01-04,2024-01,CUST20132,Customer_21139,Nothing,Phone 3a,Chennai,Tamil Nadu,South,Online,Female,18-25,UPI,1,28400.0,2,568.0,27832.0,5768.55
MS202414297,2024-01-04,2024-01,CUST02285,Customer_13262,Apple,iPhone 15 Pro,Patna,Bihar,East,Online,Male,18-25,Credit Card,1,128100.0,8,10248.0,117852.0,20411.35
MS202413200,2024-01-04,2024-01,CUST13712,Customer_15260,Xiaomi,Redmi Note 13,Chandigarh,Chandigarh,North,Retail Store,Female,18-25,Credit Card,1,15400.0,10,1540.0,13860.0,1583.89
MS202413137,2024-01-04,2024-01,CUST07418,Customer_00565,Motorola,Moto G34,Indore,Madhya Pradesh,West,Retail Store,Female,18-25,EMI,1,10500.0,12,1260.0,9240.0,1184.18
MS202448956,2024-01-04,2024-01,CUST00494,Customer_17237,Nothing,Phone 3a,Surat,Gujarat,West,Online,Female,18-25,EMI,2,27200.0,12,6528.0,47872.0,5833.42
MS202445394,2024-01-04,2024-01,CUST10667,Customer_19267,Samsung,Galaxy M15,Noida,Uttar Pradesh,North,Online,Male,26-35,Debit Card,1,15900.0,10,1590.0,14310.0,1394.32
MS202436798,2024-01-04,2024-01,CUST18984,Customer_23810,Vivo,Y28,Noida,Uttar Pradesh,North,Online,Female,18-25,Credit Card,2,13700.0,15,4110.0,23290.0,2352.94
MS202428391,2024-01-04,2024-01,CUST00331,Customer_09704,Samsung,Galaxy M15,Noida,Uttar Pradesh,North,Retail Store,Female,36-45,Credit Card,1,16600.0,2,332.0,16268.0,2254.97
MS202442879,2024-01-04,2024-01,CUST02521,Customer_03370,Xiaomi,Poco X6,Mumbai,Maharashtra,West,Online,Male,46-55,Debit Card,1,20700.0,5,1035.0,19665.0,1838.62
MS202436880,2024-01-04,2024-01,CUST05162,Customer_00095,Apple,iPhone 15 Pro,Coimbatore,Tamil Nadu,South,Online,Male,36-45,UPI,1,136500.0,2,2730.0,133770.0,25793.52
MS202428364,2024-01-05,2024-01,CUST12743,Customer_15608,Vivo,Y200,Kolkata,West Bengal,East,Retail Store,Male,26-35,Debit Card,1,21300.0,10,2130.0,19170.0,2667.67
MS202416327,2024-01-05,2024-01,CUST09198,Customer_14466,Xiaomi,Redmi Note 13,Kochi,Kerala,South,Online,Male,36-45,Debit Card,3,14800.0,8,3552.0,40848.0,5204.26
MS202438914,2024-01-05,2024-01,CUST13499,Customer_05119,OnePlus,OnePlus 13R,Chandigarh,Chandigarh,North,Online,Male,18-25,Cash,3,42500.0,2,2550.0,124950.0,20585.47
MS202436891,2024-01-05,2024-01,CUST15333,Customer_24013,iQOO,12,Chandigarh,Chandigarh,North,Online,Male,18-25,UPI,3,57400.0,8,13776.0,158424.0,12580.45
MS202426106,2024-01-05,2024-01,CUST21718,Customer_16977,Oppo,F25 Pro,Coimbatore,Tamil Nadu,South,Online,Male,26-35,UPI,1,25300.0,10,2530.0,22770.0,2981.37
MS202423596,2024-01-05,2024-01,CUST11345,Customer_14256,Apple,iPhone 15,Surat,Gujarat,West,Retail Store,Male,18-25,UPI,1,69700.0,12,8364.0,61336.0,7116.96
MS202409179,2024-01-05,2024-01,CUST10465,Customer_02409,Apple,iPhone 16,Ahmedabad,Gujarat,West,Online,Male,36-45,UPI,1,73000.0,5,3650.0,69350.0,14866.66
MS202426248,2024-01-05,2024-01,CUST04622,Customer_08727,Xiaomi,Poco X6,Hyderabad,Telangana,South,Distributor,Male,46-55,UPI,1,20400.0,0,0.0,20400.0,3150.53
MS202415224,2024-01-05,2024-01,CUST10442,Customer_13021,Apple,iPhone 15 Pro,Jaipur,Rajasthan,North,Online,Female,36-45,UPI,2,129100.0,0,0.0,258200.0,61555.52
MS202443706,2024-01-05,2024-01,CUST07830,Customer_11225,Samsung,Galaxy M35,Noida,Uttar Pradesh,North,Retail Store,Male,18-25,UPI,1,20100.0,10,2010.0,18090.0,1194.17
MS202448555,2024-01-05,2024-01,CUST22862,Customer_05771,Xiaomi,Redmi 13C,Chandigarh,Chandigarh,North,Distributor,Female,26-35,UPI,1,9400.0,5,470.0,8930.0,1068.35
MS202415520,2024-01-05,2024-01,CUST16918,Customer_20752,iQOO,12,Chandigarh,Chandigarh,North,Online,Male,46-55,UPI,1,52100.0,5,2605.0,49495.0,5177.11
MS202423028,2024-01-05,2024-01,CUST13161,Customer_01344,Xiaomi,Poco X6,Chandigarh,Chandigarh,North,Online,Male,26-35,UPI,1,19900.0,20,3980.0,15920.0,1272.18
MS202437805,2024-01-05,2024-01,CUST24035,Customer_10358,OnePlus,Nord 4,Ranchi,Jharkhand,East,Retail Store,Male,36-45,Cash,5,29100.0,2,2910.0,142590.0,13909.19
MS202432314,2024-01-05,2024-01,CUST17654,Customer_08786,iQOO,Z9,Bengaluru,Karnataka,South,Retail Store,Male,26-35,Credit Card,2,20500.0,8,3280.0,37720.0,4760.46
MS202409486,2024-01-05,2024-01,CUST01403,Customer_03022,Motorola,Edge 50 Fusion,Delhi,Delhi,North,Online,Female,26-35,Debit Card,1,21800.0,2,436.0,21364.0,2152.05
MS202412987,2024-01-05,2024-01,CUST18678,Customer_20220,Motorola,Razr 50,Indore,Madhya Pradesh,West,Retail Store,Female,36-45,EMI,1,72200.0,8,5776.0,66424.0,7964.5
MS202437927,2024-01-05,2024-01,CUST12318,Customer_18539,Realme,GT 6,Noida,Uttar Pradesh,North,Online,Male,36-45,EMI,1,36100.0,0,0.0,36100.0,4604.71
MS202416657,2024-01-05,2024-01,CUST20807,Customer_17823,Realme,Narzo 70,Hyderabad,Telangana,South,Retail Store,Male,26-35,UPI,1,15400.0,8,1232.0,14168.0,1908.99
MS202424395,2024-01-05,2024-01,CUST13140,Customer_11964,Vivo,V40,Chandigarh,Chandigarh,North,Online,Male,36-45,Debit Card,1,35500.0,12,4260.0,31240.0,3847.67
MS202412445,2024-01-05,2024-01,CUST00923,Customer_15157,Motorola,Edge 50 Fusion,Ahmedabad,Gujarat,West,Retail Store,Male,18-25,Debit Card,2,24200.0,10,4840.0,43560.0,5270.57
MS202434895,2024-01-05,2024-01,CUST13854,Customer_24312,Samsung,Galaxy A15,Gurugram,Haryana,North,Online,Male,18-25,Credit Card,1,18100.0,8,1448.0,16652.0,2885.91
MS202402294,2024-01-05,2024-01,CUST23163,Customer_20448,Apple,iPhone 16,Gurugram,Haryana,North,Online,Female,36-45,EMI,1,68200.0,0,0.0,68200.0,14766.84
MS202403912,2024-01-05,2024-01,CUST16514,Customer_18544,Xiaomi,Redmi Note 13 Pro,Coimbatore,Tamil Nadu,South,Online,Male,56+,EMI,1,25200.0,5,1260.0,23940.0,2249.29
MS202405339,2024-01-05,2024-01,CUST07783,Customer_05050,Vivo,Y28,Guwahati,Assam,East,Online,Male,26-35,EMI,2,14100.0,20,5640.0,22560.0,1573.49
MS202426637,2024-01-05,2024-01,CUST15744,Customer_09196,Vivo,V30,Jaipur,Rajasthan,North,Online,Female,36-45,Debit Card,1,33600.0,10,3360.0,30240.0,3557.13
MS202425448,2024-01-05,2024-01,CUST16752,Customer_04413,Motorola,Razr 50,Ranchi,Jharkhand,East,Online,Female,26-35,Credit Card,5,74000.0,12,44400.0,325600.0,48033.82
MS202435637,2024-01-05,2024-01,CUST21499,Customer_21436,Oppo,A3x,Ahmedabad,Gujarat,West,Online,Female,36-45,Cash,2,12200.0,12,2928.0,21472.0,1918.21
MS202425284,2024-01-05,2024-01,CUST00236,Customer_12148,Motorola,Edge 50 Fusion,Ranchi,Jharkhand,East,Online,Male,36-45,Credit Card,1,23200.0,10,2320.0,20880.0,2627.12
MS202435955,2024-01-05,2024-01,CUST00152,Customer_24419,Samsung,Galaxy S24,Kochi,Kerala,South,Retail Store,Female,26-35,EMI,1,75600.0,15,11340.0,64260.0,5388.39
MS202407722,2024-01-05,2024-01,CUST08797,Customer_12194,Samsung,Galaxy A15,Bhubaneswar,Odisha,East,Online,Male,26-35,Cash,1,18100.0,2,362.0,17738.0,1814.64
MS202438154,2024-01-05,2024-01,CUST02892,Customer_06787,Apple,iPhone 15 Pro,Ranchi,Jharkhand,East,Online,Male,18-25,Credit Card,1,136000.0,0,0.0,136000.0,27282.64
MS202437770,2024-01-05,2024-01,CUST23584,Customer_04244,Xiaomi,Poco X6,Chennai,Tamil Nadu,South,Online,Female,18-25,UPI,1,20400.0,5,1020.0,19380.0,2112.72
MS202436676,2024-01-05,2024-01,CUST13664,Customer_13737,Samsung,Galaxy A15,Kolkata,West Bengal,East,Retail Store,Male,26-35,Debit Card,2,17600.0,8,2816.0,32384.0,1819.0
MS202431294,2024-01-05,2024-01,CUST15284,Customer_04931,OnePlus,Nord CE 4,Jaipur,Rajasthan,North,Online,Male,18-25,Debit Card,1,25700.0,8,2056.0,23644.0,3306.07
MS202438104,2024-01-05,2024-01,CUST00627,Customer_12972,Motorola,Razr 50,Jaipur,Rajasthan,North,Retail Store,Male,26-35,EMI,1,70400.0,20,14080.0,56320.0,7036.78
